GeneID	GSM8179760	GSM8179762	GSM8179763	GSM8179764	GSM8179766	GSM8179767	GSM8179768	GSM8179769	GSM8179770	GSM8179772	GSM8179774	GSM8179775	GSM8179778
3655	994	1044	401	368	600	210	648	354	379	547	463	1155	733
101929947	10	28	10	12	17	4	17	10	6	29	17	23	21
5163	432	389	210	195	345	100	401	199	233	343	274	712	648
91149	0	0	0	0	0	0	0	0	0	0	0	0	0
11069	0	2	0	1	0	0	2	3	0	0	0	3	2
51776	168	190	86	122	132	52	50	122	124	107	153	190	60
339751	10	7	9	7	6	2	2	8	7	5	10	11	4
105373743	0	0	0	0	0	0	0	0	0	0	0	0	0
83879	52	31	13	16	14	6	47	8	18	52	17	71	28
105373744	0	0	0	0	0	0	0	0	0	0	0	0	0
107985961	0	0	0	0	0	0	0	0	0	0	0	0	0
105373745	0	0	0	0	0	0	0	0	0	0	1	0	0
6670	1710	1997	974	1171	1432	468	1148	1288	1485	1434	1522	1869	1435
100128905	0	6	1	1	3	0	2	2	3	0	3	3	1
105373746	0	0	0	0	0	0	0	0	0	0	0	0	0
29789	292	474	158	211	317	168	335	238	207	356	267	562	375
285084	0	0	2	0	0	0	0	0	0	0	0	0	3
102724194	0	0	0	0	0	0	0	0	0	0	0	0	0
100131390	0	0	0	0	0	0	0	0	0	0	0	0	0
9541	1069	1515	598	858	1002	334	756	967	852	861	1001	1029	640
79634	119	145	66	68	127	40	129	93	103	120	99	153	101
151556	414	381	351	427	418	98	320	268	336	488	305	476	450
105373748	4	1	0	1	1	1	2	6	6	3	2	7	5
7456	7101	7942	3215	5068	6476	2052	3702	4068	5516	6719	5638	6001	3136
440926	3263	6006	2543	2916	3895	1502	3337	4783	4129	3758	3836	3285	3484
1134	0	0	0	0	1	0	0	0	1	0	0	0	0
105373750	0	0	0	0	0	0	0	0	0	0	0	0	0
1123	13	16	3	13	10	8	13	3	8	9	12	5	19
1386	426	513	268	256	286	114	346	314	328	387	334	494	384
100126350	0	0	0	0	0	0	0	0	0	0	0	0	0
518	631	1027	319	474	724	455	879	674	516	589	628	1313	828
105373752	0	0	0	0	0	0	0	0	0	0	0	0	0
107985962	0	0	0	0	0	0	0	0	0	0	0	0	0
80856	278	222	101	126	156	64	145	122	157	163	130	247	200
107985830	0	0	0	0	0	0	0	0	0	0	0	0	0
344191	0	0	0	0	0	0	0	0	0	0	0	0	0
3239	0	0	0	0	0	0	0	0	0	0	0	0	0
3238	0	0	0	0	0	0	0	0	0	0	0	0	0
107985805	0	0	0	0	0	0	0	0	0	0	0	0	0
3237	0	0	0	0	0	0	0	0	0	0	0	0	0
3236	0	0	0	0	0	0	0	0	0	0	0	0	0
3235	0	0	0	0	0	0	0	0	0	0	0	0	0
100129455	0	0	0	0	0	0	0	0	0	0	0	0	0
3234	0	0	0	0	0	0	0	0	0	0	0	0	0
100506783	0	0	0	0	0	0	0	0	0	0	0	0	0
401021	0	0	0	0	0	0	0	0	0	0	1	0	0
406903	0	0	0	0	0	0	0	0	0	0	0	0	0
3233	0	0	0	0	0	1	0	0	0	0	0	0	0
3232	0	0	0	0	0	0	0	0	0	0	0	0	0
401022	0	0	0	0	0	2	2	0	0	0	0	0	0
102800310	0	0	0	0	0	0	0	0	0	0	0	0	0
3231	0	0	0	0	0	0	0	0	0	0	0	0	0
102465802	0	0	0	0	0	0	0	0	0	0	0	0	0
10651	67	125	44	50	64	34	100	60	47	67	54	112	120
100302142	0	0	0	0	0	0	0	0	0	0	0	0	0
105373754	0	0	0	0	0	0	0	0	0	0	0	0	0
375295	0	0	0	0	0	0	0	0	0	0	0	0	0
102724224	0	0	0	0	0	0	0	0	0	0	0	0	0
105369143	0	0	0	0	0	0	0	0	0	0	0	0	0
101929963	0	0	0	0	0	0	0	0	0	0	0	0	0
105373757	0	0	0	0	0	0	0	0	0	0	0	0	0
107985966	0	0	0	0	0	0	0	0	0	0	0	0	0
105373756	0	0	0	1	0	0	0	0	1	0	0	0	1
107985965	0	0	0	0	0	0	0	0	0	0	0	0	0
105373760	0	0	0	0	0	0	0	0	0	0	0	0	0
105373759	5	0	2	4	4	0	2	4	2	0	1	2	3
220988	1998	2059	998	1238	1784	659	1466	1028	1119	2109	1380	2904	1287
100616394	0	1	0	0	1	1	0	1	0	0	2	1	1
4780	1197	1740	684	825	1153	406	701	1196	1116	1077	1018	1266	678
100422824	0	0	0	1	0	0	1	0	0	0	0	0	0
100130691	19	14	12	8	13	4	22	8	8	6	11	34	29
102465255	0	0	0	0	0	0	0	0	0	0	0	1	0
8540	395	357	165	236	313	102	209	200	254	312	276	449	253
105373762	0	0	0	0	0	0	0	0	0	1	0	1	0
150737	36	39	15	32	39	18	39	22	37	45	37	86	48
92104	15	16	10	12	16	8	6	9	12	15	25	32	21
50940	0	0	0	0	0	0	0	0	0	0	0	0	0
105373764	1	1	1	1	3	0	0	0	0	1	0	0	1
129831	78	79	40	47	57	41	58	42	55	72	57	111	91
114880	4	8	0	7	2	0	1	1	10	7	8	3	1
101927027	42	34	28	30	27	13	60	15	28	30	27	74	56
8575	173	220	120	118	169	76	194	128	135	173	163	345	237
494513	7	4	4	9	9	1	19	2	5	5	2	27	11
51661	9	12	6	3	9	4	10	7	5	8	8	18	14
65977	151	175	84	89	118	43	134	109	120	131	138	178	155
100506866	64	105	35	63	68	27	71	35	58	84	72	112	91
7273	393	380	227	281	400	112	420	128	266	430	302	846	451
101927055	1	0	0	1	0	0	1	0	0	0	0	0	1
285025	18	26	8	7	23	4	17	3	10	11	10	24	17
105373766	0	0	0	1	0	0	0	0	0	0	0	0	1
91404	326	222	141	172	129	60	175	118	156	195	162	371	256
151126	0	0	0	0	0	0	0	0	0	0	0	0	0
101927073	0	1	0	0	0	0	0	0	0	0	0	0	0
107985967	0	0	0	0	0	0	0	0	0	0	0	0	0
100302172	0	0	0	0	0	0	0	0	0	0	0	0	0
57703	471	600	249	284	409	147	300	256	308	382	311	478	278
105373767	0	0	0	0	0	0	0	0	0	0	0	0	0
105373768	0	0	0	0	0	0	0	0	0	0	0	0	0
105373769	0	0	0	0	0	0	0	0	0	0	0	0	0
105373770	0	0	0	0	0	0	0	0	0	0	0	0	0
101669767	0	0	0	0	0	0	1	0	0	1	0	0	0
105373771	0	0	0	0	0	0	0	0	0	0	0	0	0
105373772	0	0	0	0	0	0	0	0	0	0	0	0	0
10477	365	355	146	212	282	157	359	235	226	324	232	346	289
107985831	0	0	0	0	0	0	0	0	0	0	0	0	0
101927156	13	28	9	9	10	6	18	10	8	6	20	39	23
100616213	0	0	0	0	0	0	0	0	0	0	0	0	0
3676	3355	2303	1189	1554	1412	560	1683	1046	1450	1806	1487	2966	1564
375298	404	345	170	210	244	126	384	133	191	252	205	501	258
4760	0	0	0	0	0	0	0	0	0	0	0	0	0
6744	1004	913	463	591	658	244	531	516	699	701	651	946	629
151242	0	0	0	0	0	0	0	1	0	0	0	0	0
102724288	0	0	0	0	0	0	0	0	0	0	0	0	0
5136	0	1	0	1	0	0	0	0	2	0	1	0	0
101929976	0	0	0	0	0	0	0	0	0	0	0	0	0
54431	782	792	449	423	530	257	529	502	533	719	521	1244	670
2487	0	0	1	0	0	0	0	3	0	0	0	2	0
10787	54	41	8	33	38	26	12	38	27	64	31	32	22
142679	11	7	8	4	4	9	11	12	9	7	6	14	11
129401	49	97	32	33	41	24	87	47	46	44	46	107	91
105373774	2	9	6	1	3	1	4	3	0	1	4	4	2
105373775	0	0	0	0	0	0	0	0	0	0	0	0	0
105373777	0	0	0	0	0	0	0	0	0	0	0	0	0
102724340	0	0	0	0	0	0	0	0	0	0	0	0	0
105373776	0	0	0	0	0	0	0	0	0	0	0	0	0
100616305	0	0	0	0	0	0	0	0	0	0	0	0	0
107985968	0	0	0	0	0	0	0	0	0	0	0	0	0
105373779	0	0	0	0	0	0	0	0	0	0	0	0	0
105373780	36	55	25	31	53	15	32	34	37	58	48	85	42
91752	12	12	7	9	6	4	8	5	12	8	12	14	10
105373782	0	0	0	0	0	0	0	0	0	0	0	0	0
105373781	0	0	0	0	0	0	0	0	0	0	0	0	0
107985832	0	0	0	0	0	0	0	0	0	0	0	0	0
101927196	0	0	0	0	1	0	0	0	0	0	0	0	0
107985782	0	0	0	0	1	0	0	0	1	0	0	0	0
401024	1	1	1	1	2	0	4	1	2	0	0	2	3
107985781	0	1	0	0	0	0	0	0	1	0	0	0	0
107985783	0	1	0	2	1	1	1	0	1	2	1	3	5
101927217	0	2	1	0	0	1	1	0	0	0	0	1	4
105373785	4	4	2	2	0	2	3	0	5	3	2	10	7
55854	605	927	383	473	572	313	642	485	407	588	560	882	543
107985784	0	0	1	0	0	0	0	0	0	1	0	0	0
3685	70	57	38	53	53	18	58	44	74	73	53	126	59
165215	4	3	1	1	0	2	4	2	3	5	2	6	3
151112	0	0	0	0	0	0	0	0	0	0	0	0	0
105373786	0	0	0	0	0	0	0	0	0	0	1	0	0
10203	23	26	15	18	15	6	8	5	16	20	20	36	13
7035	3	1	2	2	4	6	4	4	5	5	3	4	0
105373788	0	0	0	0	0	0	0	0	0	0	0	0	0
104355152	0	0	0	0	0	0	0	0	0	0	0	0	0
51454	0	0	0	0	0	0	0	0	0	0	0	0	0
693146	0	0	0	0	0	0	0	0	0	0	0	0	0
105373790	0	0	0	0	0	0	0	0	0	0	0	0	0
116093	0	0	0	0	0	0	0	0	0	0	0	0	0
105373791	0	0	0	0	0	0	0	0	0	0	0	0	0
1281	1	0	0	0	0	0	0	0	0	0	0	0	0
100302219	0	0	0	0	0	0	0	0	0	0	0	0	0
100616324	0	0	0	0	0	0	0	0	0	0	0	0	0
100500837	0	0	0	0	0	0	0	0	0	0	0	0	0
1290	16	15	6	2	1	3	13	5	6	3	2	18	11
100422908	0	0	0	0	0	0	0	0	0	0	0	0	0
101927252	3	1	0	0	0	0	1	1	0	1	0	1	1
84128	282	460	172	218	276	111	352	205	191	319	236	625	359
30061	1031	1430	794	802	1147	357	1032	1054	1094	1225	1132	1153	1217
54529	209	470	253	256	299	113	409	204	229	275	294	582	562
110599588	29	41	27	32	39	15	52	24	30	46	31	66	70
105373793	0	1	1	1	3	2	4	0	1	2	1	5	2
150709	25	18	20	13	24	12	30	13	18	31	26	61	59
64172	69	99	39	32	47	32	98	33	24	70	54	154	123
101409258	1	1	1	1	1	1	2	0	1	0	1	3	2
94101	328	402	266	265	486	175	684	276	222	433	350	1026	709
5378	110	98	72	61	107	42	145	65	62	93	74	188	165
105373796	2	3	0	4	1	1	0	1	1	4	0	2	6
84281	98	161	132	98	184	122	111	114	155	241	125	79	78
105373795	0	0	0	0	0	0	0	0	0	0	0	0	0
2660	1	0	0	0	0	0	0	0	0	0	0	0	1
105373794	2	0	1	0	1	0	3	0	0	0	0	0	1
26275	72	123	78	56	92	39	91	78	53	80	64	163	122
3628	82	128	64	90	135	59	238	61	55	107	111	147	154
54842	311	410	191	194	277	128	249	225	248	398	247	432	352
105373802	9	1	2	3	3	0	5	1	0	4	1	8	3
100131211	114	95	72	72	84	52	133	92	54	84	61	168	139
105376748	3	6	1	5	2	3	5	7	1	4	0	7	3
4664	314	341	168	191	241	73	218	293	265	301	239	291	248
2744	953	1014	591	558	681	283	829	507	501	895	546	1323	883
6772	4295	4014	2018	5287	3197	701	1572	1905	2864	4932	3033	3785	1584
105373805	22	47	21	13	27	15	49	19	14	32	29	60	35
107985785	1	0	0	0	0	0	0	0	0	0	0	1	3
6775	437	878	344	434	553	260	711	342	330	694	522	947	666
105373804	0	0	1	0	1	0	0	1	1	0	1	1	0
4430	18	28	10	8	7	2	4	2	3	7	3	27	4
107985833	0	0	0	0	0	0	0	0	0	0	0	0	0
64859	662	570	587	544	603	145	799	478	523	805	742	1129	815
105747689	57	47	61	42	44	8	61	32	37	70	41	100	60
105373811	0	0	1	1	0	0	0	0	0	1	0	0	0
105373812	0	0	0	0	0	0	0	0	0	0	0	0	0
729254	0	0	0	0	0	0	0	0	0	1	0	0	0
8436	637	624	389	399	473	333	456	839	454	858	479	230	369
23671	0	0	0	0	0	0	1	0	0	0	0	0	0
105373813	0	0	0	1	1	0	0	2	0	0	0	0	0
101927366	0	0	0	0	0	0	0	0	0	0	0	0	0
105376754	0	0	0	0	0	1	0	0	0	0	0	0	1
112268441	0	0	0	0	0	0	0	0	0	0	0	0	0
64002	0	0	0	0	0	0	0	0	0	0	0	0	0
107985969	0	0	0	0	0	0	0	0	0	0	0	0	0
105373815	0	0	0	0	0	0	0	0	0	0	0	0	0
101927406	0	0	0	0	0	0	0	0	0	0	0	0	0
105373816	0	2	0	0	0	0	0	0	1	1	0	0	1
105376755	0	0	1	0	0	2	1	0	1	0	2	1	0
101927431	0	0	0	0	0	0	0	0	0	0	0	0	0
105373817	0	0	0	0	0	0	0	0	0	0	0	0	0
105373818	1	1	0	0	1	0	1	0	1	1	0	0	0
57181	184	217	149	121	133	56	192	111	105	164	128	364	296
56171	4	3	2	0	1	1	3	2	2	2	2	2	0
107985972	0	0	0	0	0	0	0	0	0	0	0	0	1
105373819	0	0	0	0	0	0	0	0	0	0	0	0	0
9262	3418	4053	1679	1760	2727	1028	2154	1796	2594	3113	2593	3467	2239
101927454	0	0	0	0	1	2	1	0	0	1	1	1	1
57520	59	91	26	39	94	13	63	20	97	32	45	62	60
101927482	9	21	10	7	16	11	22	9	8	13	15	21	30
105373822	0	0	0	0	0	0	0	0	0	0	0	0	0
105373821	0	0	0	0	0	0	0	0	0	0	0	0	0
105373823	0	0	0	0	0	0	0	0	0	0	0	0	0
284992	4	2	1	3	3	2	3	2	1	0	0	3	4
100130452	0	0	0	0	0	0	0	0	0	0	0	0	0
9330	237	298	161	170	226	101	205	144	154	227	206	468	179
401027	2	0	0	1	2	0	0	0	2	2	0	0	0
80055	30	23	18	11	17	13	23	9	21	25	15	42	38
91526	1945	1790	1014	1324	1351	441	1658	949	1412	1704	1422	2771	2411
101927596	23	9	12	9	24	31	19	32	10	8	22	43	24
105373826	3	0	0	3	7	0	6	2	2	0	2	0	3
101927547	0	0	2	1	0	0	1	0	2	2	1	1	1
105373824	0	3	1	0	2	0	10	2	5	4	4	8	5
23451	4679	4905	3111	3462	4425	1413	6486	2662	3272	4724	3727	8834	5646
80219	262	306	205	208	257	95	282	310	257	246	262	307	257
3329	929	1419	551	591	953	463	940	727	617	864	670	1548	800
106635540	17	19	7	5	14	10	14	7	12	17	9	30	14
100529241	184	255	132	131	163	91	252	144	131	148	146	241	262
3336	129	243	110	94	159	92	238	112	108	123	135	262	249
25843	142	177	93	102	113	57	164	113	102	106	105	156	184
130132	1	7	6	3	6	1	1	2	5	11	3	13	6
92935	61	131	51	48	92	35	115	48	38	94	53	136	150
66037	0	0	0	0	0	0	2	1	0	0	0	0	0
105373828	0	0	0	0	0	0	0	0	0	0	0	0	0
5334	127	158	57	54	81	20	66	49	79	73	72	131	96
101927619	1	0	0	0	0	0	0	0	0	2	0	0	0
105373831	0	0	0	0	0	0	0	0	0	0	0	0	0
105373830	0	3	0	0	0	1	0	0	0	0	0	0	0
23314	9	7	4	6	3	2	6	7	3	5	1	10	6
150538	0	0	0	0	0	0	0	0	1	0	0	0	0
101927641	0	0	0	0	0	0	0	0	0	0	0	0	0
348751	11	26	2	12	21	11	13	9	21	11	12	27	15
101927687	0	0	0	0	0	0	0	0	0	2	0	0	0
205327	79	98	55	61	57	26	129	59	44	87	79	115	128
129450	68	75	57	40	51	25	124	36	35	67	50	160	155
79568	52	114	54	64	77	41	105	52	48	64	62	105	98
105373833	0	0	0	0	0	0	0	0	0	0	0	0	0
26010	79	74	32	74	45	23	34	35	38	75	43	66	34
107985786	0	0	0	0	0	0	0	0	0	0	0	0	0
101927741	11	10	5	12	6	3	9	5	7	14	8	14	5
130535	195	268	108	140	164	83	204	141	159	170	173	345	307
151246	58	49	23	29	23	19	34	30	18	37	22	48	18
316	0	0	0	0	0	0	0	0	1	1	0	0	1
107161151	1	0	1	1	0	0	1	0	0	1	2	0	0
100507140	0	0	0	0	0	2	0	0	0	0	0	0	0
101927795	4	7	3	6	5	1	3	3	3	3	7	5	8
9689	1280	1618	727	868	1181	463	1027	1061	1118	1168	1022	1632	1135
1195	1199	1395	1161	891	1321	528	2838	878	730	1467	1175	3020	2981
53938	88	272	96	93	104	63	185	86	85	116	144	355	377
60491	154	271	112	124	202	105	292	123	87	164	150	387	254
4999	257	286	179	160	188	105	322	131	140	239	191	496	278
105373835	6	10	8	7	2	1	9	9	6	4	7	10	9
285172	456	520	576	381	381	101	264	427	415	564	462	487	556
4709	174	361	183	188	186	163	321	219	202	165	308	414	490
105373836	7	3	8	5	4	4	12	0	5	7	7	20	11
8837	4528	5958	3753	3963	4951	1523	3974	3731	4226	5587	4792	5734	4679
65072	150	158	96	118	148	47	82	103	116	127	128	165	122
843	527	820	358	453	680	346	760	383	449	706	596	1116	762
841	1608	2565	1298	1476	2047	739	2264	1349	1394	2117	2184	2252	2323
130540	29	16	21	15	13	7	22	8	7	28	9	53	37
66008	717	781	509	395	470	266	415	405	412	563	599	1054	559
55437	1254	687	2676	723	1004	1381	334	1515	850	1368	2176	730	462
151254	3	1	2	1	1	1	1	1	0	1	0	1	1
65062	25	43	18	15	19	4	28	23	24	22	15	51	38
58538	0	0	0	0	0	0	0	0	0	1	0	1	0
57679	106	159	87	102	174	55	192	78	114	150	119	208	161
65061	1	2	2	0	3	2	19	0	0	2	0	3	6
8324	1	5	2	3	0	2	7	1	2	1	2	3	4
100652824	1	0	0	0	1	0	1	0	2	0	0	0	0
729224	0	0	0	0	0	0	0	0	0	0	0	0	0
7341	529	942	398	427	597	274	725	522	524	522	579	860	935
51602	476	855	310	289	410	212	672	335	290	391	346	731	845
692110	0	0	0	0	0	0	0	0	0	0	0	0	0
109616995	0	0	0	0	0	0	0	0	0	0	0	0	2
100113392	0	0	0	0	0	0	0	0	0	0	0	0	0
692058	0	0	0	0	0	0	1	0	0	2	0	0	1
107985976	54	87	26	27	48	43	23	53	33	22	25	34	78
659	249	258	118	180	143	29	116	119	155	172	154	266	131
150864	512	547	258	295	298	125	222	259	259	456	281	637	258
130026	32	25	29	26	30	18	39	12	10	32	33	88	49
55759	144	214	88	82	120	64	147	75	93	121	98	261	173
79800	73	62	59	42	38	27	129	30	34	54	46	187	155
65065	703	1354	375	439	715	634	1236	770	465	768	678	1847	2019
57404	223	249	108	154	125	99	210	119	133	217	141	335	318
10152	193	208	101	87	125	77	226	101	85	169	115	307	229
65059	37	9	6	13	15	3	4	6	9	13	8	29	7
940	855	1206	535	362	548	330	991	558	348	601	575	1366	1037
1493	59	56	37	27	44	27	109	46	10	55	32	120	65
101927840	1	0	0	0	0	0	6	0	0	1	0	3	0
29851	145	255	115	74	136	88	290	133	78	126	89	281	317
105373845	0	0	0	0	0	0	0	0	0	0	0	0	0
117583	4	1	0	3	7	0	1	3	3	0	1	1	2
8828	10	8	4	5	10	2	5	8	10	5	6	25	4
105373847	0	0	0	0	0	0	0	0	0	0	0	0	0
54891	482	245	168	195	252	107	224	101	173	332	261	547	453
105373848	0	0	0	0	0	0	0	0	0	0	0	0	0
4719	572	683	255	400	451	172	333	324	370	492	445	761	346
100329109	7	8	7	5	5	1	6	2	6	3	3	8	7
1933	933	2469	699	662	1058	1052	3404	1181	846	814	1415	3936	6815
26798	0	1	1	1	0	0	0	0	0	0	1	0	0
619569	2	0	0	0	0	0	2	0	2	1	2	2	4
2825	0	0	0	1	0	1	1	0	3	0	1	0	0
101669764	1	1	0	0	0	0	0	0	0	0	2	0	0
57683	62	25	22	15	22	4	23	12	16	19	16	56	84
8745	15	53	11	4	7	8	6	14	8	14	6	39	24
200726	0	0	0	0	0	0	0	0	0	0	0	0	0
391475	5	1	0	1	1	0	0	1	1	1	1	1	1
130752	0	0	0	0	0	0	0	0	0	0	2	0	1
22868	219	306	137	165	189	87	181	138	123	197	150	373	223
100423002	0	0	0	0	0	0	0	0	0	0	0	0	0
100422993	0	0	0	0	0	0	0	0	0	0	0	0	0
130749	22	32	15	15	17	14	25	10	11	20	18	41	26
8609	936	828	384	500	658	182	564	357	755	704	696	1049	727
100423036	0	0	0	0	0	0	0	0	0	0	0	1	0
102465835	0	0	0	0	0	0	0	0	0	0	0	0	0
101927865	9	6	2	1	6	2	13	4	3	4	4	20	8
105373853	6	1	2	2	12	4	12	5	5	5	5	16	7
105373852	0	0	1	0	0	0	0	0	0	0	0	0	0
100302130	0	0	0	0	0	0	0	0	0	0	0	0	0
105373851	0	0	0	0	0	0	0	0	0	0	0	0	0
1385	1143	994	565	614	838	260	565	516	662	910	845	1077	595
151194	95	131	81	71	120	55	115	81	107	97	105	221	176
102724714	24	33	11	6	14	12	16	20	10	11	13	45	24
151195	120	135	78	84	113	32	92	85	116	125	89	194	99
7855	36	47	20	32	48	14	47	31	38	38	41	69	37
100616361	1	3	1	0	1	0	1	2	1	1	2	2	1
389072	363	264	132	169	223	81	153	116	220	241	214	352	210
105373854	0	0	0	0	0	0	0	0	0	0	0	0	0
100507443	0	0	0	0	0	0	0	0	0	0	0	0	0
1421	0	0	0	0	0	0	0	0	0	0	0	0	0
1420	0	0	0	0	0	0	0	0	0	0	0	0	0
1419	0	0	0	0	0	0	0	0	0	0	0	0	0
1418	0	0	0	0	0	0	0	0	0	0	0	0	0
389073	0	0	0	0	0	0	0	0	0	0	0	0	0
3417	402	517	200	350	360	134	222	346	338	330	305	601	255
100507475	2	2	0	0	0	0	5	2	0	2	0	1	0
200576	845	706	298	419	398	114	343	210	491	580	462	847	468
5746	3	4	0	4	6	1	3	4	10	2	6	2	0
105373855	0	0	0	0	0	0	0	0	0	0	0	0	0
101927960	0	0	0	1	0	0	0	1	0	0	0	0	0
105373857	0	0	0	0	0	0	0	0	0	0	0	0	0
105373856	0	0	0	0	0	0	0	0	0	0	0	0	0
4133	2	8	7	5	0	0	10	3	2	7	0	15	3
285175	0	0	0	0	0	0	1	0	0	0	0	0	0
6120	142	215	100	116	123	89	214	122	127	161	138	280	239
151050	107	109	77	66	69	40	129	57	73	135	70	179	160
101928020	12	8	7	3	2	2	15	4	5	9	1	23	15
112268429	0	0	0	0	0	0	0	0	0	0	0	0	0
107985977	0	1	0	1	0	0	0	1	1	0	0	1	2
33	0	0	0	0	0	0	0	0	0	0	0	0	0
4632	0	0	0	0	0	0	0	0	0	0	0	0	0
102724820	1	0	0	1	0	0	2	0	0	1	0	5	4
10314	287	305	169	168	215	101	261	126	151	281	174	476	255
1373	0	2	0	0	0	0	3	2	0	2	0	3	3
29034	0	0	0	0	0	0	0	0	0	0	0	0	0
107985978	0	0	0	0	0	0	0	0	0	0	0	0	0
2066	0	0	0	0	0	0	0	0	0	0	1	0	2
100313771	0	0	0	0	0	0	0	0	0	0	0	0	0
107985979	0	0	0	0	0	0	0	0	0	0	0	0	0
102725079	0	0	0	0	0	0	0	0	0	0	0	0	0
100616267	0	0	0	0	0	0	0	0	0	0	0	0	0
100616472	0	0	0	0	0	0	0	0	0	0	0	0	0
102725082	1	0	0	0	0	0	4	2	2	1	0	4	4
107985980	1	0	0	1	1	0	1	2	1	3	0	1	2
22807	224	172	96	86	78	65	160	92	56	168	94	273	270
105373863	0	0	0	0	0	0	0	0	0	0	0	0	0
105373864	0	0	0	0	0	0	0	0	0	0	0	0	0
107985981	0	0	0	0	0	0	0	0	0	0	0	0	0
100130451	0	3	1	0	1	0	0	0	1	1	1	0	2
79582	39	53	25	17	35	17	58	25	15	30	18	64	61
100616375	0	0	0	0	0	0	0	0	0	0	0	0	0
101928084	0	0	0	0	0	0	0	0	0	0	0	0	0
402117	0	0	0	0	0	0	0	0	0	0	0	0	0
100885780	0	0	0	0	0	0	0	0	0	0	0	0	0
580	52	44	30	18	27	16	45	29	25	50	25	82	45
101928103	0	1	0	0	0	0	0	0	0	0	0	0	0
109617008	0	0	0	0	0	0	0	0	0	0	0	0	0
26154	0	0	0	0	0	1	0	0	0	0	0	0	0
471	505	781	252	271	483	233	391	297	328	430	336	844	405
2335	15	7	3	2	10	5	6	2	2	3	5	11	13
112268430	1	1	0	0	0	0	3	0	0	1	0	1	0
105373868	0	0	0	0	0	0	0	0	0	0	0	0	0
102724849	0	0	0	0	0	0	0	0	0	0	0	0	0
102724861	0	0	0	0	0	0	0	1	0	0	1	2	3
646324	2	0	1	1	0	0	0	0	1	0	0	1	0
105373869	0	0	0	0	0	0	0	0	0	0	0	0	0
105373870	0	0	0	0	0	0	0	0	0	0	0	0	0
55686	19	49	19	28	29	12	46	27	19	38	12	45	64
55825	107	144	52	73	89	51	147	62	94	78	106	160	165
92691	38	54	19	26	30	24	40	29	35	34	49	78	62
7520	3669	4920	1782	2564	3614	1276	1967	2525	2790	3467	3062	4468	1714
150967	85	90	28	46	84	47	68	28	48	76	59	139	89
57574	0	2	0	0	0	0	0	0	1	1	0	0	0
107985983	0	0	0	0	0	0	0	0	0	0	0	0	0
107985985	0	0	0	0	1	0	0	0	0	0	1	0	0
107985984	0	0	0	0	0	0	0	0	0	0	0	0	0
50485	224	361	105	174	236	89	164	181	169	252	166	335	183
100507554	2	4	1	4	3	0	3	0	1	4	0	3	4
6168	4361	9752	2857	2933	5099	6044	12408	3636	3407	4495	5435	15791	12930
101928156	8	16	12	6	7	10	9	4	6	7	5	30	13
101928180	0	1	0	0	0	1	2	0	1	0	0	2	1
105373871	0	0	0	0	0	1	0	0	0	0	0	0	1
101928232	0	0	0	0	0	0	0	0	0	0	0	0	0
3485	3	7	4	20	1	4	4	4	9	2	11	5	5
3488	0	2	1	0	0	0	1	3	0	0	1	1	0
101928278	1	1	0	0	0	0	0	0	0	0	0	0	0
7141	0	0	0	0	0	0	0	0	0	0	0	0	0
105373876	0	0	0	0	0	0	0	0	0	0	0	0	0
101928327	0	0	0	0	0	0	0	0	0	0	0	0	0
105373874	0	0	0	0	0	0	0	0	0	0	0	0	0
105373873	0	0	0	0	0	0	0	0	1	0	0	0	0
105373872	0	0	0	0	0	1	0	0	0	0	0	0	0
105373877	0	0	0	0	0	0	0	0	0	1	0	0	0
729582	6	11	3	1	5	4	12	4	1	6	4	10	12
7145	607	322	846	519	283	729	91	621	580	683	679	293	163
109623482	0	0	0	0	0	0	0	0	0	0	0	0	0
102465485	0	0	0	0	0	0	0	0	0	0	0	0	0
105373878	0	0	0	0	1	0	0	0	0	0	0	0	0
285180	13	13	15	27	27	3	22	7	15	34	29	73	10
3580	548	537	241	363	578	361	200	447	435	407	453	307	174
3579	14115	19600	8058	9434	17160	3432	5725	17297	16273	15144	15169	9159	4868
3577	9846	14345	5283	7250	14060	3191	5034	12887	12188	11965	11980	7075	3544
101928487	4	13	20	7	3	0	7	3	6	1	8	15	2
10109	6943	11548	4470	5946	8889	4031	7468	7454	7818	7835	8230	10248	6846
100189253	0	0	0	0	0	0	1	0	0	2	0	1	0
151306	252	356	86	225	334	136	151	180	261	265	245	412	173
14	739	1311	425	556	963	410	777	617	623	896	678	1398	596
25953	335	600	174	248	519	271	435	309	290	452	557	640	337
64114	2153	3377	1309	1677	2665	1258	2139	2034	2203	2577	2563	3045	1699
102465256	29	26	8	12	25	11	17	21	18	24	24	29	19
105373881	0	0	0	0	0	1	0	0	1	0	0	0	0
105373880	12	11	7	4	14	11	10	5	7	5	13	15	5
103689911	0	0	0	0	0	0	0	0	0	1	0	0	0
102466197	0	0	0	0	0	0	0	0	0	0	1	0	0
375307	3	4	10	9	23	5	17	10	16	25	28	40	36
101928513	0	4	4	7	6	2	9	3	1	5	7	15	4
6556	1627	2945	1858	1963	3983	1059	2623	1935	3338	4658	4051	4861	2436
58190	2363	4385	1473	2197	3810	2141	2992	2557	2397	3516	2899	4475	2605
407017	0	0	0	0	1	0	3	0	0	0	0	1	0
7429	58	73	30	43	35	68	57	59	58	88	62	55	37
57695	138	134	59	76	81	31	118	62	91	118	71	179	161
